x,y,Hx,Hy,Hz,Ex,Ey,Ez
127,63,-2.99347e-10,-2.16088e-10,-1.39073e-13,2.60162e-10,-3.60203e-10,4.13086e-16
127,64,-4.68811e-10,-3.38657e-10,-2.39126e-13,4.07732e-10,-5.64089e-10,6.48099e-16
127,65,-7.15664e-10,-5.17561e-10,-3.97226e-13,6.23128e-10,-8.61066e-10,9.90799e-16
127,66,-1.06443e-09,-7.70886e-10,-6.38137e-13,9.28127e-10,-1.28062e-09,1.47515e-15
127,67,-1.54199e-09,-1.11846e-09,-9.92783e-13,1.3466e-09,-1.85509e-09,2.13809e-15
127,68,-2.17506e-09,-1.57964e-09,-1.49314e-12,1.90185e-09,-2.61656e-09,3.01312e-15
127,69,-2.98708e-09,-2.17253e-09,-2.16935e-12,2.61567e-09,-3.59323e-09,4.1299e-15
127,70,-3.9922e-09,-2.91302e-09,-3.0563e-12,3.50719e-09,-4.8021e-09,5.51628e-15
127,71,-5.18435e-09,-3.80509e-09,-4.18639e-12,4.5812e-09,-6.23577e-09,7.17534e-15
127,72,-6.53339e-09,-4.82716e-09,-5.54957e-12,5.81171e-09,-7.85801e-09,9.04871e-15
127,73,-8.001e-09,-5.94146e-09,-7.1124e-12,7.15322e-09,-9.62272e-09,1.106e-14
127,74,-9.54605e-09,-7.10391e-09,-8.84032e-12,8.55269e-09,-1.14805e-08,1.31322e-14
127,75,-1.11138e-08,-8.26377e-09,-1.0691e-11,9.94902e-09,-1.33653e-08,1.51729e-14
127,76,-1.26216e-08,-9.35901e-09,-1.25931e-11,1.12675e-08,-1.51779e-08,1.70597e-14
127,77,-1.39534e-08,-1.03143e-08,-1.44281e-11,1.24175e-08,-1.67788e-08,1.86388e-14
127,78,-1.4971e-08,-1.10469e-08,-1.60293e-11,1.32993e-08,-1.80015e-08,1.97448e-14
127,79,-1.55426e-08,-1.148e-08,-1.7206e-11,1.38204e-08,-1.86881e-08,2.02373e-14
127,80,-1.55842e-08,-1.15635e-08,-1.77947e-11,1.39207e-08,-1.87373e-08,2.00486e-14
127,81,-1.5091e-08,-1.1291e-08,-1.77204e-11,1.35924e-08,-1.81438e-08,1.92171e-14
127,82,-1.41396e-08,-1.07021e-08,-1.70248e-11,1.28832e-08,-1.69994e-08,1.78719e-14
127,83,-1.28565e-08,-9.86662e-09,-1.58383e-11,1.18771e-08,-1.54564e-08,1.61787e-14
127,84,-1.13787e-08,-8.86378e-09,-1.43269e-11,1.06697e-08,-1.36795e-08,1.42905e-14
127,85,-9.82333e-09,-7.76615e-09,-1.26438e-11,9.34829e-09,-1.18092e-08,1.2324e-14
127,86,-8.27531e-09,-6.63195e-09,-1.09017e-11,7.98288e-09,-9.94798e-09,1.0357e-14
127,87,-6.79233e-09,-5.50725e-09,-9.16928e-12,6.62894e-09,-8.16499e-09,8.44549e-15
127,88,-5.41853e-09,-4.43432e-09,-7.49037e-12,5.33734e-09,-6.51336e-09,6.64869e-15
127,89,-4.19523e-09,-3.45817e-09,-5.91914e-12,4.16229e-09,-5.04279e-09,5.04724e-15
127,90,-3.15569e-09,-2.61873e-09,-4.53235e-12,3.15183e-09,-3.79317e-09,3.71779e-15
127,91,-2.30963e-09,-1.93056e-09,-3.37406e-12,2.3235e-09,-2.77615e-09,2.66811e-15
127,92,-1.64566e-09,-1.38629e-09,-2.44472e-12,1.66841e-09,-1.97804e-09,1.86372e-15
127,93,-1.14171e-09,-9.69354e-10,-1.72372e-12,1.16659e-09,-1.37229e-09,1.26529e-15
127,94,-7.71473e-10,-6.60092e-10,-1.18293e-12,7.94378e-10,-9.2727e-10,8.35092e-16
127,95,-5.07904e-10,-4.37833e-10,-7.90321e-13,5.26887e-10,-6.10469e-10,5.3585e-16
127,96,-3.2593e-10,-2.82987e-10,-5.1422e-13,3.40535e-10,-3.91746e-10,3.34429e-16
127,97,-2.03981e-10,-1.78336e-10,-3.26023e-13,2.14596e-10,-2.4517e-10,2.03168e-16
127,98,-1.24578e-10,-1.09653e-10,-2.01558e-13,1.31943e-10,-1.49733e-10,1.20232e-16
127,99,-7.42924e-11,-6.58249e-11,-1.21592e-13,7.92035e-11,-8.92938e-11,6.9354e-17
127,100,-4.32871e-11,-3.86024e-11,-7.16234e-14,4.64467e-11,-5.20278e-11,3.90144e-17
127,101,-2.46561e-11,-2.21271e-11,-4.12198e-14,2.66227e-11,-2.96349e-11,2.14104e-17
127,102,-1.37365e-11,-1.24034e-11,-2.31896e-14,1.49229e-11,-1.65104e-11,1.14656e-17
127,103,-7.4893e-12,-6.8027e-12,-1.27601e-14,8.18429e-12,-9.00171e-12,5.9935e-18
127,104,-3.9981e-12,-3.65237e-12,-6.87098e-15,4.39401e-12,-4.80552e-12,3.05941e-18
127,105,-2.09097e-12,-1.92068e-12,-3.62272e-15,2.31061e-12,-2.51327e-12,1.52557e-18
127,106,-1.07193e-12,-9.89837e-13,-1.87132e-15,1.19075e-12,-1.28844e-12,7.43391e-19
127,107,-5.3895e-13,-5.002e-13,-9.4754e-16,6.01713e-13,-6.47812e-13,3.54115e-19
127,108,-2.65927e-13,-2.47999e-13,-4.70641e-16,2.9832e-13,-3.19646e-13,1.64967e-19
127,109,-1.28826e-13,-1.20705e-13,-2.29387e-16,1.45193e-13,-1.54852e-13,7.51687e-20
127,110,-6.13265e-14,-5.77096e-14,-1.09803e-16,6.94152e-14,-7.37169e-14,3.35302e-20
127,111,-2.86936e-14,-2.71284e-14,-5.16581e-17,3.26301e-14,-3.44913e-14,1.46321e-20
127,112,-1.32082e-14,-1.25363e-14,-2.38969e-17,1.50782e-14,-1.58773e-14,6.25939e-21
127,113,-5.98894e-15,-5.70071e-15,-1.08704e-17,6.85644e-15,-7.19929e-15,2.62231e-21
127,114,-2.66992e-15,-2.56151e-15,-4.87586e-18,3.08075e-15,-3.20955e-15,1.06806e-21
127,115,-1.17695e-15,-1.13065e-15,-2.16132e-18,1.3598e-15,-1.41486e-15,4.32597e-22
127,116,-5.06243e-16,-4.91269e-16,-9.24554e-19,5.90811e-16,-6.0857e-16,1.63754e-22
127,117,-2.17754e-16,-2.1336e-16,-4.10954e-19,2.56603e-16,-2.61784e-16,6.57647e-23
127,118,-9.22673e-17,-8.79038e-17,-1.68807e-19,1.05705e-16,-1.10921e-16,2.73198e-23
127,119,-3.46815e-17,-3.89072e-17,-6.43995e-20,4.67876e-17,-4.16865e-17,4.48408e-24
127,120,-1.65335e-17,-1.53355e-17,-2.99545e-20,1.84448e-17,-1.98767e-17,7.9985e-24
127,121,-4.67269e-18,-1.02437e-17,-1.23753e-20,1.23233e-17,-5.61663e-18,-5.42017e-24
127,122,-3.77037e-18,-1.10613e-18,3.6667e-22,1.3255e-18,-4.52972e-18,5.05515e-24
127,123,7.62316e-18,-6.33498e-18,8.33994e-22,7.62598e-18,9.18393e-18,-1.08759e-23
127,124,-2.30091e-18,-1.08916e-18,-4.96815e-21,1.31393e-18,-2.77072e-18,6.49974e-24
127,125,4.50645e-18,-1.96948e-18,1.09781e-20,2.36329e-18,5.43494e-18,-4.33016e-24
127,126,2.28471e-18,-1.20395e-18,-4.3374e-21,1.45665e-18,2.75206e-18,3.09775e-24
127,127,7.54573e-18,5.49998e-18,1.86866e-20,-6.63201e-18,9.09865e-18,-3.12486e-24
127,128,-4.06333e-18,3.96863e-18,-6.74493e-21,-4.76539e-18,-4.90201e-18,8.36438e-24
127,129,3.10114e-19,-1.87925e-18,4.89465e-21,2.25673e-18,3.77578e-19,-2.74118e-24
127,130,-4.752e-18,-4.36625e-19,-2.33476e-21,5.29072e-19,-5.72729e-18,3.5865e-24
127,131,2.57294e-18,1.03823e-18,2.13556e-20,-1.26116e-18,3.1137e-18,-3.23013e-24
127,132,-5.48333e-19,-6.91729e-18,-9.6448e-21,8.34201e-18,-6.66549e-19,-4.78566e-24
127,133,-3.49331e-18,1.3817e-18,2.5602e-21,-1.66915e-18,-4.20287e-18,3.01716e-24
127,134,-4.73104e-19,-5.24493e-18,-8.2605e-21,6.31915e-18,-5.76706e-19,-8.08917e-24
127,135,-6.3172e-18,-1.9394e-19,-1.64558e-20,2.37383e-19,-7.61749e-18,3.48462e-24
127,136,2.94314e-18,1.21662e-18,4.214e-21,-1.47447e-18,3.54328e-18,-4.77296e-24
127,137,3.07926e-20,2.07186e-18,-1.00217e-20,-2.48736e-18,2.86614e-20,5.24883e-24
127,138,-1.05513e-18,6.40005e-18,1.51986e-20,-7.71659e-18,-1.25707e-18,6.24511e-24
127,139,3.21643e-18,-4.36859e-18,-6.19761e-21,5.26923e-18,3.86981e-18,-5.0814e-24
127,140,4.24902e-18,1.62344e-18,7.88767e-21,-1.96106e-18,5.13036e-18,2.03673e-24
127,141,1.27709e-18,8.53899e-20,-4.96528e-21,-9.66578e-20,1.53327e-18,-7.36247e-25
127,142,-2.53772e-18,2.44069e-18,-3.88368e-21,-2.93868e-18,-3.05459e-18,5.70877e-24
127,143,-3.77944e-18,1.33189e-18,2.81622e-21,-1.60656e-18,-4.5509e-18,-9.22508e-25
127,144,1.1308e-18,-6.30662e-19,-4.57365e-21,7.62735e-19,1.35379e-18,-5.08612e-24
127,145,1.48081e-18,-9.92736e-19,-1.77794e-21,1.19375e-18,1.7881e-18,-4.95536e-25
127,146,-5.61335e-18,-1.45728e-18,-8.8243e-21,1.75768e-18,-6.76329e-18,1.91671e-24
127,147,1.7619e-18,-8.0688e-19,1.37853e-20,9.60548e-19,2.12867e-18,-5.70084e-24
127,148,3.51485e-18,-6.61711e-18,1.84455e-21,7.97155e-18,4.2368e-18,-5.32086e-24
127,149,5.17638e-18,-4.14873e-18,-5.63307e-21,4.99792e-18,6.23651e-18,-5.08267e-24
127,150,2.02707e-18,3.68928e-18,6.84156e-21,-4.44721e-18,2.44015e-18,1.60252e-24
127,151,-2.39943e-18,2.50923e-18,-5.25254e-21,-3.0149e-18,-2.89245e-18,3.95999e-24
127,152,7.62008e-19,6.06873e-19,-8.97094e-21,-7.28794e-19,9.17183e-19,-1.35588e-24
127,153,2.92051e-18,5.10471e-18,5.1337e-21,-6.15192e-18,3.51023e-18,-1.39733e-24
127,154,1.85394e-18,2.85417e-18,1.18691e-20,-3.43914e-18,2.2429e-18,4.6636e-24
127,155,-1.1452e-18,-3.65111e-19,-3.99583e-21,4.47105e-19,-1.38706e-18,2.86153e-25
127,156,2.07281e-18,2.36211e-18,1.65583e-20,-2.85338e-18,2.50295e-18,1.36896e-24
127,157,-3.97392e-18,-1.8384e-18,-1.03393e-20,2.22596e-18,-4.78912e-18,5.85955e-24
127,158,-4.21217e-19,1.88762e-18,2.24393e-21,-2.27838e-18,-5.03416e-19,-8.75795e-25
127,159,-3.73883e-18,-2.42571e-18,-1.01274e-20,2.92603e-18,-4.50452e-18,8.90401e-25
128,0,-2.67948e-18,-8.21298e-19,-1.4062e-20,9.95414e-19,-3.23434e-18,1.85058e-24
128,1,-1.21093e-18,1.92645e-18,1.09742e-20,-2.33107e-18,-1.44538e-18,1.97084e-24
128,2,-2.49405e-18,-2.15927e-18,-1.74578e-20,2.61296e-18,-3.02193e-18,-2.4763e-24
128,3,1.6328e-18,6.60076e-18,2.04142e-20,-7.96425e-18,1.98912e-18,5.4845e-24
128,4,-7.32293e-18,-4.30747e-18,-2.51813e-20,5.20722e-18,-8.83741e-18,3.28832e-25
128,5,-1.48549e-18,6.16726e-18,1.83204e-20,-7.44508e-18,-1.77588e-18,1.09365e-24
128,6,-7.95614e-18,-2.04119e-18,-1.93515e-20,2.47522e-18,-9.59722e-18,2.42377e-24
128,7,1.08578e-19,-2.22218e-19,1.46487e-21,2.57572e-19,1.38357e-19,-2.62465e-24
128,8,-4.01982e-18,1.70607e-18,-7.63944e-21,-2.04946e-18,-4.84499e-18,2.17961e-24
128,9,-1.10203e-18,6.01619e-19,3.99755e-21,-7.298e-19,-1.32384e-18,-4.52816e-24
128,10,-4.63426e-18,-1.70274e-18,-1.87752e-20,2.06068e-18,-5.60045e-18,-1.35334e-24
128,11,1.43234e-18,4.22202e-18,1.61384e-20,-5.09924e-18,1.74042e-18,2.59961e-24
128,12,-1.37426e-18,-3.16965e-18,-2.27182e-20,3.83426e-18,-1.66564e-18,-1.76147e-24
128,13,3.47359e-18,5.92483e-18,1.28441e-20,-7.14944e-18,4.19156e-18,-1.10758e-24
128,14,-4.41666e-18,1.83389e-18,-1.66607e-21,-2.20075e-18,-5.32153e-18,4.25215e-24
128,15,1.76944e-18,-6.00369e-20,2.99661e-21,7.00477e-20,2.1331e-18,-3.93341e-24
128,16,1.31069e-18,3.9469e-19,-1.8405e-21,-4.72829e-19,1.57882e-18,2.22309e-24
128,17,-1.43364e-18,-3.97972e-19,-1.7968e-21,4.79069e-19,-1.7277e-18,1.67896e-24
128,18,8.39921e-19,7.37187e-19,2.84712e-21,-8.89662e-19,1.01309e-18,6.94147e-25
128,19,3.22991e-18,-2.67589e-18,1.1219e-20,3.21731e-18,3.89306e-18,-2.44504e-24
128,20,-1.52461e-18,-2.84276e-18,-1.62707e-20,3.43531e-18,-1.84274e-18,3.79513e-24
128,21,6.21694e-18,1.14298e-19,1.59993e-20,-1.53003e-19,7.49565e-18,-3.91698e-24
128,22,-6.37436e-18,-4.65239e-18,-2.29113e-20,5.61924e-18,-7.69116e-18,4.74599e-24
128,23,6.50866e-18,2.87095e-18,1.56195e-20,-3.47452e-18,7.84723e-18,-6.20106e-24
128,24,-5.73853e-18,3.15534e-18,-9.65893e-21,-3.78641e-18,-6.92739e-18,8.10684e-24
128,25,1.90282e-18,6.38398e-18,2.01512e-20,-7.69943e-18,2.30521e-18,-1.17456e-24
128,26,-4.07235e-19,1.11102e-18,-1.13191e-20,-1.32245e-18,-4.98828e-19,1.22536e-24
128,27,-2.24028e-18,5.03326e-18,2.75858e-21,-6.06589e-18,-2.69676e-18,3.76142e-24
128,28,-3.32366e-18,2.00413e-18,3.79567e-21,-2.41312e-18,-4.0072e-18,1.7378e-24
128,29,1.48645e-18,7.1658e-19,1.25974e-20,-8.6684e-19,1.80163e-18,9.84835e-25
128,30,-4.88938e-18,-2.26959e-18,-8.37616e-21,2.74221e-18,-5.89118e-18,2.48495e-24
128,31,-2.66314e-18,2.36951e-18,-5.59666e-21,-2.8538e-18,-3.2027e-18,8.73612e-27
128,32,-5.88025e-18,-4.38214e-18,-1.19168e-20,5.27835e-18,-7.0916e-18,-4.30512e-24
128,33,-2.33047e-18,-6.87179e-19,2.52748e-21,8.20347e-19,-2.79921e-18,-2.93858e-24
128,34,-2.2804e-18,2.63435e-19,-1.15027e-20,-3.10431e-19,-2.75574e-18,-4.15789e-24
128,35,4.86535e-18,1.2921e-18,1.02997e-20,-1.56587e-18,5.86733e-18,-5.42788e-24
128,36,-1.00982e-18,-2.38781e-19,-4.5247e-21,2.94528e-19,-1.22093e-18,3.74079e-24
128,37,-1.12679e-18,-2.39993e-18,1.08456e-21,2.88642e-18,-1.35962e-18,-2.24742e-24
128,38,-6.14546e-18,-3.29631e-19,-1.65707e-20,4.05248e-19,-7.41213e-18,6.85089e-24
128,39,-2.383e-18,2.84714e-18,1.89331e-20,-3.44441e-18,-2.86434e-18,6.28442e-24
128,40,-1.95107e-17,-8.93305e-18,-1.40147e-21,1.07635e-17,-2.35023e-17,2.32384e-23
128,41,-3.02822e-17,-2.00204e-17,1.8021e-20,2.40918e-17,-3.64655e-17,3.38641e-23
128,42,-6.99303e-17,-5.03735e-17,3.6765e-20,6.06319e-17,-8.42268e-17,8.07725e-23
128,43,-1.54193e-16,-1.14318e-16,5.81157e-20,1.37609e-16,-1.85694e-16,1.9104e-22
128,44,-3.39326e-16,-2.53185e-16,1.33981e-19,3.04755e-16,-4.08644e-16,4.33117e-22
128,45,-7.62513e-16,-5.73797e-16,3.03115e-19,6.90671e-16,-9.18244e-16,9.87139e-22
128,46,-1.70128e-15,-1.28132e-15,5.53661e-19,1.54237e-15,-2.04866e-15,2.21393e-21
128,47,-3.72389e-15,-2.78449e-15,1.06266e-18,3.35179e-15,-4.4841e-15,4.8716e-21
128,48,-8.058e-15,-5.98755e-15,1.86824e-18,7.20758e-15,-9.70263e-15,1.05751e-20
128,49,-1.71146e-14,-1.26555e-14,3.15577e-18,1.52344e-14,-2.06068e-14,2.25498e-20
128,50,-3.57467e-14,-2.63311e-14,4.80033e-18,3.16973e-14,-4.30391e-14,4.72771e-20
128,51,-7.33441e-14,-5.38406e-14,6.27812e-18,6.4814e-14,-8.83028e-14,9.74008e-20
128,52,-1.47812e-13,-1.08154e-13,5.4355e-18,1.30199e-13,-1.77951e-13,1.97084e-19
128,53,-2.92372e-13,-2.13329e-13,-3.37142e-18,2.56815e-13,-3.51972e-13,3.91393e-19
128,54,-5.67357e-13,-4.12943e-13,-3.39097e-17,4.97126e-13,-6.82982e-13,7.62459e-19
128,55,-1.07943e-12,-7.8397e-13,-1.1606e-16,9.43802e-13,-1.29935e-12,1.45614e-18
128,56,-2.01245e-12,-1.45902e-12,-3.11858e-16,1.7565e-12,-2.42237e-12,2.72482e-18
128,57,-3.67472e-12,-2.66031e-12,-7.42481e-16,3.20275e-12,-4.42301e-12,4.99315e-18
128,58,-6.56847e-12,-4.74983e-12,-1.63437e-15,5.7184e-12,-7.90564e-12,8.95504e-18
128,59,-1.14874e-11,-8.29965e-12,-3.39167e-15,9.99217e-12,-1.38253e-11,1.57098e-17
128,60,-1.96458e-11,-1.41855e-11,-6.70575e-15,1.70785e-11,-2.36429e-11,2.69425e-17
128,61,-3.28378e-11,-2.37032e-11,-1.271e-14,2.85373e-11,-3.9517e-11,4.51471e-17
128,62,-5.36144e-11,-3.86999e-11,-2.31818e-14,4.65929e-11,-6.45162e-11,7.38743e-17
128,63,-8.54539e-11,-6.1705e-11,-4.07861e-14,7.42905e-11,-1.02825e-10,1.17972e-16
128,64,-1.32883e-10,-9.60279e-11,-6.93358e-14,1.15614e-10,-1.59887e-10,1.83752e-16
128,65,-2.01495e-10,-1.45777e-10,-1.14006e-13,1.75512e-10,-2.4243e-10,2.7899e-16
128,66,-2.97809e-10,-2.15759e-10,-1.81463e-13,2.59768e-10,-3.58292e-10,4.12686e-16
128,67,-4.28893e-10,-3.11188e-10,-2.79778e-13,3.74663e-10,-5.15972e-10,5.9445e-16
128,68,-6.01686e-10,-4.37192e-10,-4.17425e-13,5.26369e-10,-7.23811e-10,8.33204e-16
128,69,-8.22055e-10,-5.98479e-10,-6.02711e-13,7.20552e-10,-9.88863e-10,1.13676e-15
128,70,-1.09317e-09,-7.987e-10,-8.44377e-13,9.61611e-10,-1.31493e-09,1.51117e-15
128,71,-1.41323e-09,-1.03822e-09,-1.14924e-12,1.24999e-09,-1.69984e-09,1.95556e-15
128,72,-1.7749e-09,-1.31165e-09,-1.51538e-12,1.57917e-09,-2.13474e-09,2.45618e-15
128,73,-2.1681e-09,-1.60934e-09,-1.93492e-12,1.93757e-09,-2.60754e-09,2.99348e-15
128,74,-2.58108e-09,-1.91944e-09,-2.39816e-12,2.31089e-09,-3.1041e-09,3.54598e-15
128,75,-2.99819e-09,-2.228e-09,-2.89236e-12,2.68237e-09,-3.60557e-09,4.08788e-15
128,76,-3.39683e-09,-2.51822e-09,-3.39712e-12,3.03174e-09,-4.0848e-09,4.58616e-15
128,77,-3.74653e-09,-2.7702e-09,-3.8805e-12,3.33507e-09,-4.50514e-09,5.00074e-15
128,78,-4.01203e-09,-2.96257e-09,-4.29935e-12,3.56661e-09,-4.82419e-09,5.28958e-15
128,79,-4.16055e-09,-3.07602e-09,-4.60575e-12,3.70313e-09,-5.00256e-09,5.41797e-15
128,80,-4.17144e-09,-3.09812e-09,-4.7595e-12,3.72967e-09,-5.01547e-09,5.36968e-15
128,81,-4.04356e-09,-3.0273e-09,-4.74218e-12,3.64433e-09,-4.86154e-09,5.15406e-15
128,82,-3.79555e-09,-2.8732e-09,-4.56334e-12,3.45874e-09,-4.56323e-09,4.80251e-15
128,83,-3.4589e-09,-2.65327e-09,-4.2547e-12,3.19393e-09,-4.15838e-09,4.35638e-15
128,84,-3.06844e-09,-2.38778e-09,-3.85764e-12,2.87428e-09,-3.68886e-09,3.85518e-15
128,85,-2.65483e-09,-2.09574e-09,-3.41154e-12,2.5227e-09,-3.19154e-09,3.33017e-15
128,86,-2.24126e-09,-1.79299e-09,-2.94653e-12,2.15823e-09,-2.69429e-09,2.80348e-15
128,87,-1.84414e-09,-1.49246e-09,-2.48241e-12,1.79643e-09,-2.21683e-09,2.29179e-15
128,88,-1.47602e-09,-1.20587e-09,-2.03307e-12,1.45144e-09,-1.77427e-09,1.81202e-15
128,89,-1.14779e-09,-9.4487e-10,-1.61363e-12,1.13726e-09,-1.37968e-09,1.38424e-15
128,90,-8.67636e-10,-7.19181e-10,-1.24204e-12,8.65591e-10,-1.04291e-09,1.02588e-15
128,91,-6.38273e-10,-5.32841e-10,-9.2938e-13,6.41298e-10,-7.67202e-10,7.40151e-16
128,92,-4.57242e-10,-3.84591e-10,-6.76888e-13,4.6286e-10,-5.49596e-10,5.19894e-16
128,93,-3.19067e-10,-2.70431e-10,-4.79947e-13,3.25458e-10,-3.83507e-10,3.55233e-16
128,94,-2.16943e-10,-1.85273e-10,-3.31373e-13,2.22965e-10,-2.60755e-10,2.36102e-16
128,95,-1.43775e-10,-1.23694e-10,-2.22839e-13,1.48854e-10,-1.72809e-10,1.52654e-16
128,96,-9.29119e-11,-8.05054e-11,-1.46002e-13,9.68778e-11,-1.11674e-10,9.60502e-17
128,97,-5.85774e-11,-5.11055e-11,-9.32497e-14,6.1497e-11,-7.04058e-11,5.88498e-17
128,98,-3.60501e-11,-3.16625e-11,-5.80931e-14,3.80993e-11,-4.33295e-11,3.51357e-17
128,99,-2.16697e-11,-1.9157e-11,-3.53245e-14,2.30508e-11,-2.60454e-11,2.04541e-17
128,100,-1.27299e-11,-1.13259e-11,-2.09788e-14,1.36275e-11,-1.53003e-11,1.16162e-17
128,101,-7.31231e-12,-6.54656e-12,-1.21758e-14,7.87672e-12,-8.78888e-12,6.43825e-18
128,102,-4.10939e-12,-3.70146e-12,-6.90976e-15,4.4534e-12,-4.93921e-12,3.48361e-18
128,103,-2.26056e-12,-2.04817e-12,-3.83625e-15,2.46417e-12,-2.71706e-12,1.84076e-18
128,104,-1.21787e-12,-1.10972e-12,-2.08479e-15,1.33508e-12,-1.46381e-12,9.50216e-19
128,105,-6.42915e-13,-5.89034e-13,-1.10959e-15,7.08629e-13,-7.72757e-13,4.79365e-19
128,106,-3.3274e-13,-3.06465e-13,-5.78675e-16,3.68677e-13,-3.99944e-13,2.3642e-19
128,107,-1.68936e-13,-1.56376e-13,-2.95916e-16,1.88115e-13,-2.03059e-13,1.14043e-19
128,108,-8.4169e-14,-7.82981e-14,-1.48423e-16,9.41869e-14,-1.01171e-13,5.38055e-20
128,109,-4.11921e-14,-3.84914e-14,-7.311e-17,4.63009e-14,-4.95134e-14,2.48564e-20
128,110,-1.9804e-14,-1.85861e-14,-3.53331e-17,2.23564e-14,-2.3805e-14,1.12354e-20
128,111,-9.36377e-15,-8.82599e-15,-1.68046e-17,1.06161e-14,-1.12557e-14,4.98069e-21
128,112,-4.3515e-15,-4.12128e-15,-7.85153e-18,4.95703e-15,-5.23079e-15,2.15561e-21
128,113,-1.98994e-15,-1.89402e-15,-3.60193e-18,2.27804e-15,-2.39207e-15,9.1549e-22
128,114,-8.98982e-16,-8.59177e-16,-1.63605e-18,1.03336e-15,-1.08067e-15,3.87301e-22
128,115,-3.97095e-16,-3.8355e-16,-7.26457e-19,4.61294e-16,-4.77348e-16,1.55339e-22
128,116,-1.76992e-16,-1.65367e-16,-3.25559e-19,1.98882e-16,-2.12781e-16,6.70228e-23
128,117,-7.33759e-17,-7.33561e-17,-1.48705e-19,8.82235e-17,-8.82066e-17,2.3052e-23
128,118,-3.04093e-17,-2.74687e-17,-5.68288e-20,3.30236e-17,-3.6554e-17,1.10662e-23
128,119,-1.59481e-17,-1.05386e-17,-2.84321e-20,1.26731e-17,-1.91816e-17,8.81031e-24
128,120,-1.95552e-18,-5.42361e-18,-1.52394e-20,6.52278e-18,-2.34708e-18,-2.58513e-24
128,121,-5.68999e-18,1.58635e-18,1.2194e-21,-1.91754e-18,-6.84327e-18,9.86011e-24
128,122,1.23411e-18,-7.12615e-18,-8.85358e-21,8.58345e-18,1.48125e-18,-8.20008e-24
128,123,1.83454e-18,2.43448e-18,1.11353e-20,-2.94023e-18,2.21338e-18,5.17506e-24
128,124,1.82726e-18,9.02421e-19,-1.53982e-21,-1.08031e-18,2.20134e-18,1.26627e-24
128,125,-3.43209e-18,2.58145e-18,-5.78175e-21,-3.10559e-18,-4.13964e-18,6.21479e-24
128,126,-1.58907e-18,3.03937e-20,-2.19723e-21,-3.83001e-20,-1.91194e-18,-3.85597e-25
128,127,-3.14247e-18,-1.1567e-19,5.94028e-21,1.35361e-19,-3.78908e-18,-2.57343e-24
128,128,6.17893e-18,-3.74822e-18,8.60612e-21,4.51093e-18,7.44569e-18,-1.07937e-23
128,129,-4.3219e-18,-2.77529e-18,-2.00746e-20,3.35466e-18,-5.21474e-18,6.08462e-24
128,130,-4.71791e-18,3.24364e-18,9.13934e-21,-3.91873e-18,-5.67407e-18,2.58232e-24
128,131,-3.42964e-18,-4.29649e-18,-1.23466e-20,5.18248e-18,-4.14478e-18,-4.19566e-24
128,132,-2.54779e-18,-7.61826e-19,-7.89047e-24,9.11214e-19,-3.06249e-18,3.34082e-24
128,133,1.46751e-18,-2.35217e-18,-2.97959e-21,2.83303e-18,1.76398e-18,-4.90909e-24
128,134,-1.14058e-19,2.08227e-18,-6.05211e-21,-2.50522e-18,-1.36251e-19,5.64369e-24
128,135,3.03431e-18,2.74617e-18,6.23339e-21,-3.31177e-18,3.66361e-18,-1.31931e-25
128,136,-6.56865e-19,1.70184e-20,-8.55936e-21,-1.34242e-20,-7.9685e-19,1.57841e-24
128,137,2.2493e-18,1.13627e-18,-5.93547e-22,-1.37167e-18,2.71227e-18,-2.43375e-24
128,138,-2.16977e-19,5.58959e-19,-6.53179e-21,-6.70054e-19,-2.71578e-19,-2.13794e-24
128,139,1.26681e-18,1.42874e-18,1.03887e-20,-1.72803e-18,1.53294e-18,2.73262e-24
128,140,6.43888e-19,-2.59924e-18,-9.30076e-21,3.13844e-18,7.66922e-19,-2.28044e-24
128,141,2.16621e-18,1.70829e-18,3.26044e-21,-2.06249e-18,2.61166e-18,6.37194e-26
128,142,1.11621e-18,-9.16637e-19,-3.38548e-21,1.10664e-18,1.34396e-18,-1.46169e-24
128,143,-3.65736e-18,3.33373e-18,-2.16034e-21,-4.01382e-18,-4.4052e-18,4.29222e-24
128,144,4.47986e-18,-1.76967e-18,1.79529e-21,2.12848e-18,5.39601e-18,-5.87647e-24
128,145,3.11942e-18,1.32383e-18,-5.35264e-22,-1.59255e-18,3.75583e-18,2.32937e-24
128,146,-4.94569e-19,-1.50396e-18,-3.95439e-21,1.81214e-18,-5.93049e-19,2.25988e-24
128,147,-1.44152e-18,7.61709e-19,-5.91367e-21,-9.1603e-19,-1.74475e-18,1.59359e-24
128,148,-1.66783e-19,6.77514e-19,1.76647e-20,-8.26866e-19,-1.93224e-19,3.81359e-24
128,149,1.03154e-18,-8.86997e-18,-1.13395e-20,1.06917e-17,1.23907e-18,-3.75003e-24
128,150,-1.26324e-18,-3.16308e-19,-1.13772e-20,3.80797e-19,-1.52942e-18,-1.0838e-24
128,151,2.93917e-18,3.05326e-18,2.68571e-22,-3.68115e-18,3.54089e-18,-2.31758e-24
128,152,2.14065e-18,-8.89044e-19,-8.44814e-21,1.07442e-18,2.57721e-18,-4.41796e-25
128,153,1.79949e-18,4.52505e-18,1.21337e-20,-5.4572e-18,2.16962e-18,-1.51094e-25
